inventory_id,seller_id,product_id,quantity,unit_price,created_at,updated_at,additional_data
1551,42,892,0,3216.23,2024-07-31 16:34:02.118217,2025-03-06 16:34:02.118217,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-08-27', 'price': 2455.62}, {'date': '2024-10-12', 'price': 2061.69}, {'date': '2024-11-03', 'price': 2122.3}, {'date': '2024-12-17', 'price': 2609.95}, {'date': '2025-03-06', 'price': 3216.23}], 'restock_date': '2025-05-17', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1552,70,111,97,36.65,2024-11-02 16:34:02.118234,2025-05-03 16:34:02.118234,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-12-15', 'price': 27.71}, {'date': '2025-02-16', 'price': 31.45}, {'date': '2025-04-04', 'price': 36.65}], 'restock_date': None, 'discount_percent': 6, 'minimum_order_quantity': 1}"
1553,51,853,36,484.98,2024-11-02 16:34:02.118255,2025-06-01 16:34:02.118255,"{'stock_pattern': 'normal', 'price_history': [{'date': '2025-01-25', 'price': 395.45}, {'date': '2025-03-21', 'price': 495.95}, {'date': '2025-04-11', 'price': 484.98}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1554,327,809,175,3365.1,2023-10-16 16:34:02.118275,2024-06-13 16:34:02.118275,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2023-12-31', 'price': 1968.91}, {'date': '2024-02-04', 'price': 2216.69}, {'date': '2024-04-01', 'price': 2678.69}, {'date': '2024-06-13', 'price': 3365.1}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1555,45,191,137,95.85,2023-05-23 16:34:02.118289,2023-07-12 16:34:02.118289,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2023-06-26', 'price': 111.93}, {'date': '2023-07-12', 'price': 95.85}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1556,30,112,0,21.36,2024-06-06 16:34:02.118298,2024-08-05 16:34:02.118298,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-07-17', 'price': 18.4}, {'date': '2024-08-05', 'price': 21.36}], 'restock_date': '2025-05-03', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1557,98,955,7,14.53,2024-08-11 16:34:02.118319,2024-11-06 16:34:02.118319,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-11-06', 'price': 14.53}], 'restock_date': None, 'discount_percent': 29, 'minimum_order_quantity': 1}"
1558,2,33,6,442.74,2024-09-13 16:34:02.118325,2025-04-23 16:34:02.118325,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-11-14', 'price': 380.05}, {'date': '2024-12-25', 'price': 390.39}, {'date': '2025-03-12', 'price': 442.74}], 'restock_date': None, 'discount_percent': 26, 'minimum_order_quantity': 1}"
1559,79,370,0,36.5,2024-12-12 16:34:02.118340,2025-04-24 16:34:02.118340,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2025-01-10', 'price': 42.39}, {'date': '2025-03-10', 'price': 36.5}], 'restock_date': '2025-05-10', 'discount_percent': 17, 'minimum_order_quantity': 1}"
1560,36,913,194,446.71,2024-12-21 16:34:02.118362,2025-04-23 16:34:02.118362,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2025-02-28', 'price': 446.71}], 'restock_date': None, 'discount_percent': 15, 'minimum_order_quantity': 1}"
1561,220,71,0,549.02,2023-04-19 16:34:02.118369,2023-11-11 16:34:02.118369,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-05-31', 'price': 321.5}, {'date': '2023-08-19', 'price': 366.65}, {'date': '2023-09-13', 'price': 460.69}, {'date': '2023-11-11', 'price': 549.02}], 'restock_date': '2025-04-27', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1562,44,338,0,109.26,2024-06-05 16:34:02.118386,2024-07-15 16:34:02.118386,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-07-15', 'price': 109.26}], 'restock_date': '2025-05-02', 'discount_percent': 4, 'minimum_order_quantity': 3}"
1563,409,144,0,65.04,2023-11-18 16:34:02.118396,2024-06-25 16:34:02.118396,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-01-09', 'price': 57.85}, {'date': '2024-03-24', 'price': 60.2}, {'date': '2024-04-21', 'price': 57.63}, {'date': '2024-06-25', 'price': 65.04}], 'restock_date': '2025-05-14', 'discount_percent': 22, 'minimum_order_quantity': 1}"
1564,90,36,0,638.73,2023-04-19 16:34:02.118409,2024-03-03 16:34:02.118409,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-05-20', 'price': 610.24}, {'date': '2023-08-12', 'price': 583.92}, {'date': '2023-10-16', 'price': 618.37}, {'date': '2024-01-11', 'price': 760.97}, {'date': '2024-03-03', 'price': 638.73}], 'restock_date': '2025-04-28', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1565,25,784,15,815.17,2023-09-12 16:34:02.118434,2023-12-11 16:34:02.118434,"{'stock_pattern': 'normal', 'price_history': [{'date': '2023-11-05', 'price': 820.57}, {'date': '2023-12-11', 'price': 815.17}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1566,102,733,25,140.37,2024-09-27 16:34:02.118451,2024-11-28 16:34:02.118451,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-11-28', 'price': 140.37}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1567,37,608,37,157.24,2024-08-27 16:34:02.118464,2025-04-08 16:34:02.118464,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-09-18', 'price': 86.48}, {'date': '2024-11-02', 'price': 103.75}, {'date': '2025-01-21', 'price': 132.53}, {'date': '2025-02-15', 'price': 148.96}, {'date': '2025-04-08', 'price': 157.24}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1568,78,945,1,1669.99,2024-05-26 16:34:02.118490,2024-05-26 16:34:02.118490,"{'stock_pattern': 'limited', 'price_history': [], 'restock_date': '2025-05-09', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1569,88,888,42,346.11,2024-08-26 16:34:02.118507,2024-10-26 16:34:02.118507,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-10-26', 'price': 346.11}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1570,192,201,31,605.1,2023-10-19 16:34:02.118515,2024-04-13 16:34:02.118515,"{'stock_pattern': 'normal', 'price_history': [{'date': '2023-12-24', 'price': 383.58}, {'date': '2024-03-06', 'price': 498.58}, {'date': '2024-04-13', 'price': 605.1}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 3}"
1571,97,437,0,12.54,2023-06-02 16:34:02.118529,2024-03-06 16:34:02.118529,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-08-01', 'price': 12.95}, {'date': '2023-10-01', 'price': 14.97}, {'date': '2023-12-09', 'price': 12.59}, {'date': '2023-12-30', 'price': 12.72}, {'date': '2024-03-06', 'price': 12.54}], 'restock_date': '2025-05-16', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1572,98,781,177,46.99,2024-06-27 16:34:02.118554,2024-06-27 16:34:02.118554,"{'stock_pattern': 'overstocked', 'price_history': [], 'restock_date': None, 'discount_percent': 8, 'minimum_order_quantity': 2}"
1573,50,582,0,167.43,2024-08-16 16:34:02.118565,2025-01-16 16:34:02.118565,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-11-13', 'price': 202.93}, {'date': '2025-01-16', 'price': 167.43}], 'restock_date': '2025-04-19', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1574,493,159,42,84.12,2024-08-10 16:34:02.118576,2025-04-16 16:34:02.118576,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-11-03', 'price': 62.84}, {'date': '2024-12-15', 'price': 72.61}, {'date': '2025-03-14', 'price': 81.01}, {'date': '2025-04-16', 'price': 84.12}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1575,349,826,9,569.56,2023-07-03 16:34:02.118598,2024-03-05 16:34:02.118598,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-09-17', 'price': 655.93}, {'date': '2023-10-18', 'price': 556.33}, {'date': '2023-12-14', 'price': 445.82}, {'date': '2024-03-05', 'price': 569.56}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1576,164,762,16,358.23,2024-01-03 16:34:02.118619,2024-08-27 16:34:02.118619,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-03-14', 'price': 285.45}, {'date': '2024-05-08', 'price': 335.32}, {'date': '2024-06-08', 'price': 337.25}, {'date': '2024-08-01', 'price': 370.49}, {'date': '2024-08-27', 'price': 358.23}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1577,43,522,35,1719.87,2024-12-27 16:34:02.118639,2025-04-24 16:34:02.118639,"{'stock_pattern': 'normal', 'price_history': [{'date': '2025-03-14', 'price': 1719.87}], 'restock_date': None, 'discount_percent': 19, 'minimum_order_quantity': 1}"
1578,215,922,195,150.23,2024-10-30 16:34:02.118657,2025-05-23 16:34:02.118657,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2025-01-15', 'price': 125.19}, {'date': '2025-03-25', 'price': 150.23}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1579,246,433,66,18.32,2024-11-09 16:34:02.118671,2025-03-28 16:34:02.118671,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2025-01-18', 'price': 16.46}, {'date': '2025-03-28', 'price': 18.32}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1580,381,112,0,12.18,2024-04-16 16:34:02.118679,2024-09-13 16:34:02.118679,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-07-08', 'price': 13.75}, {'date': '2024-09-13', 'price': 12.18}], 'restock_date': '2025-04-21', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1581,49,294,24,555.41,2023-11-21 16:34:02.118692,2024-05-08 16:34:02.118692,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-02-19', 'price': 544.26}, {'date': '2024-05-08', 'price': 555.41}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1582,75,438,127,118.14,2024-11-22 16:34:02.118704,2025-05-04 16:34:02.118704,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2025-02-07', 'price': 118.14}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1583,32,915,133,424.85,2023-11-23 16:34:02.118722,2024-02-10 16:34:02.118722,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2023-12-13', 'price': 512.46}, {'date': '2024-02-10', 'price': 424.85}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1584,53,317,0,1704.72,2023-05-11 16:34:02.118733,2023-11-13 16:34:02.118733,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-07-06', 'price': 1261.31}, {'date': '2023-10-01', 'price': 1589.1}, {'date': '2023-11-13', 'price': 1704.72}], 'restock_date': '2025-05-14', 'discount_percent': 15, 'minimum_order_quantity': 1}"
1585,20,233,72,13.93,2023-06-02 16:34:02.118747,2023-11-15 16:34:02.118747,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2023-07-18', 'price': 13.04}, {'date': '2023-08-13', 'price': 10.6}, {'date': '2023-10-14', 'price': 12.6}, {'date': '2023-11-15', 'price': 13.93}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1586,212,431,0,339.99,2025-02-04 16:34:02.118764,2025-02-04 16:34:02.118764,"{'stock_pattern': 'out_of_stock', 'price_history': [], 'restock_date': '2025-05-09', 'discount_percent': 7, 'minimum_order_quantity': 1}"
1587,59,219,0,22.58,2023-12-10 16:34:02.118772,2024-02-21 16:34:02.118772,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-02-02', 'price': 18.34}, {'date': '2024-02-21', 'price': 22.58}], 'restock_date': '2025-05-17', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1588,51,599,0,64.99,2025-01-22 16:34:02.118789,2025-01-22 16:34:02.118789,"{'stock_pattern': 'out_of_stock', 'price_history': [], 'restock_date': '2025-04-25', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1589,9,637,6,151.4,2023-11-17 16:34:02.118802,2024-05-10 16:34:02.118802,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-12-16', 'price': 151.16}, {'date': '2024-03-02', 'price': 135.9}, {'date': '2024-04-03', 'price': 164.14}, {'date': '2024-04-24', 'price': 148.64}, {'date': '2024-05-10', 'price': 151.4}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1590,92,98,171,65.5,2023-06-01 16:34:02.118817,2024-03-17 16:34:02.118817,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2023-08-14', 'price': 37.19}, {'date': '2023-11-02', 'price': 48.12}, {'date': '2023-12-31', 'price': 59.03}, {'date': '2024-03-17', 'price': 65.5}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1591,353,488,16,63.61,2023-12-06 16:34:02.118834,2024-06-23 16:34:02.118834,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-01-27', 'price': 36.29}, {'date': '2024-02-17', 'price': 45.93}, {'date': '2024-05-17', 'price': 53.01}, {'date': '2024-06-23', 'price': 63.61}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1592,90,98,44,105.57,2024-08-22 16:34:02.118849,2024-11-08 16:34:02.118849,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-11-08', 'price': 105.57}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1593,168,555,87,766.88,2025-01-28 16:34:02.118862,2025-03-28 16:34:02.118862,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2025-03-01', 'price': 819.06}, {'date': '2025-03-28', 'price': 766.88}], 'restock_date': None, 'discount_percent': 23, 'minimum_order_quantity': 1}"
1594,149,382,24,220.71,2023-08-21 16:34:02.118875,2023-11-12 16:34:02.118875,"{'stock_pattern': 'normal', 'price_history': [{'date': '2023-10-22', 'price': 238.77}, {'date': '2023-11-12', 'price': 220.71}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1595,158,883,11,1038.14,2023-06-11 16:34:02.118893,2024-05-16 16:34:02.118893,"{'stock_pattern': 'normal', 'price_history': [{'date': '2023-09-06', 'price': 741.12}, {'date': '2023-12-05', 'price': 769.97}, {'date': '2024-01-27', 'price': 913.48}, {'date': '2024-03-08', 'price': 968.98}, {'date': '2024-05-16', 'price': 1038.14}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1596,339,459,0,1444.01,2023-06-07 16:34:02.118913,2023-08-03 16:34:02.118913,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-08-03', 'price': 1444.01}], 'restock_date': '2025-04-29', 'discount_percent': 0, 'minimum_order_quantity': 2}"
1597,58,871,32,31.38,2023-04-19 16:34:02.118932,2023-10-10 16:34:02.118932,"{'stock_pattern': 'normal', 'price_history': [{'date': '2023-07-14', 'price': 25.43}, {'date': '2023-10-10', 'price': 31.38}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1598,16,182,12,31.72,2025-02-04 16:34:02.118942,2025-03-15 16:34:02.118942,"{'stock_pattern': 'normal', 'price_history': [{'date': '2025-02-25', 'price': 25.71}, {'date': '2025-03-15', 'price': 31.72}], 'restock_date': None, 'discount_percent': 21, 'minimum_order_quantity': 1}"
1599,55,414,96,284.9,2024-08-22 16:34:02.118956,2024-11-16 16:34:02.118956,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-09-25', 'price': 229.35}, {'date': '2024-11-16', 'price': 284.9}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1600,348,920,0,15.43,2025-01-02 16:34:02.118974,2025-05-09 16:34:02.118974,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2025-03-18', 'price': 15.43}], 'restock_date': '2025-05-12', 'discount_percent': 30, 'minimum_order_quantity': 1}"
1601,45,100,16,27.46,2024-06-19 16:34:02.118985,2024-12-19 16:34:02.118985,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-07-21', 'price': 15.96}, {'date': '2024-09-17', 'price': 19.9}, {'date': '2024-12-02', 'price': 23.55}, {'date': '2024-12-19', 'price': 27.46}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1602,60,82,3,304.31,2024-06-11 16:34:02.118998,2025-02-18 16:34:02.118998,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-08-14', 'price': 314.13}, {'date': '2024-10-21', 'price': 361.11}, {'date': '2024-12-15', 'price': 305.51}, {'date': '2025-02-18', 'price': 304.31}], 'restock_date': '2025-05-04', 'discount_percent': 11, 'minimum_order_quantity': 1}"
1603,168,324,0,1541.72,2024-08-12 16:34:02.119015,2025-03-26 16:34:02.119015,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-10-31', 'price': 1735.38}, {'date': '2025-01-11', 'price': 1789.6}, {'date': '2025-03-26', 'price': 1541.72}], 'restock_date': '2025-04-21', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1604,49,874,41,559.99,2025-03-18 16:34:02.119037,2025-03-18 16:34:02.119037,"{'stock_pattern': 'normal', 'price_history': [], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1605,457,449,0,143.15,2024-05-10 16:34:02.119047,2024-08-08 16:34:02.119047,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-06-17', 'price': 112.32}, {'date': '2024-08-08', 'price': 143.15}], 'restock_date': '2025-04-19', 'discount_percent': 0, 'minimum_order_quantity': 3}"
1606,318,508,36,23.87,2023-08-20 16:34:02.119063,2023-12-08 16:34:02.119063,"{'stock_pattern': 'normal', 'price_history': [{'date': '2023-09-15', 'price': 23.7}, {'date': '2023-12-08', 'price': 23.87}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1607,77,615,0,421.87,2024-09-02 16:34:02.119078,2025-05-15 16:34:02.119078,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-10-09', 'price': 450.15}, {'date': '2025-01-06', 'price': 391.91}, {'date': '2025-03-10', 'price': 421.87}], 'restock_date': '2025-05-05', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1608,52,481,145,243.62,2024-05-30 16:34:02.119096,2024-10-17 16:34:02.119096,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-08-14', 'price': 195.93}, {'date': '2024-10-17', 'price': 243.62}], 'restock_date': None, 'discount_percent': 18, 'minimum_order_quantity': 1}"
1609,164,294,1,467.11,2023-12-04 16:34:02.119108,2024-01-22 16:34:02.119108,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-12-21', 'price': 529.72}, {'date': '2024-01-22', 'price': 467.11}], 'restock_date': '2025-05-01', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1610,95,748,46,68.36,2023-05-30 16:34:02.119126,2023-12-16 16:34:02.119126,"{'stock_pattern': 'normal', 'price_history': [{'date': '2023-07-13', 'price': 77.25}, {'date': '2023-10-08', 'price': 67.62}, {'date': '2023-12-16', 'price': 68.36}], 'restock_date': None, 'discount_percent': 21, 'minimum_order_quantity': 1}"
1611,201,438,22,119.99,2023-11-13 16:34:02.119141,2023-11-13 16:34:02.119141,"{'stock_pattern': 'normal', 'price_history': [], 'restock_date': None, 'discount_percent': 4, 'minimum_order_quantity': 1}"
1612,290,791,0,12.92,2023-05-19 16:34:02.119154,2023-12-03 16:34:02.119154,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-07-03', 'price': 8.79}, {'date': '2023-09-05', 'price': 9.72}, {'date': '2023-10-21', 'price': 10.97}, {'date': '2023-12-03', 'price': 12.92}], 'restock_date': '2025-05-08', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1613,50,741,9,66.1,2023-10-12 16:34:02.119176,2024-01-05 16:34:02.119176,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-01-05', 'price': 66.1}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1614,291,153,181,455.36,2023-08-27 16:34:02.119184,2024-03-27 16:34:02.119184,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2023-11-05', 'price': 385.0}, {'date': '2023-12-03', 'price': 483.38}, {'date': '2024-02-04', 'price': 470.96}, {'date': '2024-03-08', 'price': 435.51}, {'date': '2024-03-27', 'price': 455.36}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1615,444,630,8,132.3,2023-06-12 16:34:02.119205,2023-10-03 16:34:02.119205,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-07-14', 'price': 162.82}, {'date': '2023-10-03', 'price': 132.3}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1616,381,413,22,113.49,2025-01-20 16:34:02.119218,2025-04-29 16:34:02.119218,"{'stock_pattern': 'normal', 'price_history': [{'date': '2025-03-26', 'price': 113.49}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1617,47,547,13,972.66,2023-12-21 16:34:02.119231,2024-07-18 16:34:02.119231,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-02-26', 'price': 781.34}, {'date': '2024-04-10', 'price': 899.02}, {'date': '2024-06-25', 'price': 753.04}, {'date': '2024-07-18', 'price': 972.66}], 'restock_date': None, 'discount_percent': 20, 'minimum_order_quantity': 1}"
1618,67,929,0,277.6,2023-08-15 16:34:02.119258,2023-09-26 16:34:02.119258,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-09-26', 'price': 277.6}], 'restock_date': '2025-04-25', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1619,470,434,5,394.72,2024-07-21 16:34:02.119271,2024-08-24 16:34:02.119271,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-08-24', 'price': 394.72}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1620,48,398,77,38.99,2023-07-08 16:34:02.119282,2023-07-08 16:34:02.119282,"{'stock_pattern': 'overstocked', 'price_history': [], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1621,102,83,3,169.58,2024-07-19 16:34:02.119286,2024-12-15 16:34:02.119286,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-10-02', 'price': 169.33}, {'date': '2024-12-15', 'price': 169.58}], 'restock_date': '2025-04-25', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1622,37,827,0,24.99,2025-02-12 16:34:02.119305,2025-02-12 16:34:02.119305,"{'stock_pattern': 'out_of_stock', 'price_history': [], 'restock_date': '2025-05-03', 'discount_percent': 29, 'minimum_order_quantity': 1}"
1623,76,863,9,12.99,2023-09-29 16:34:02.119321,2023-09-29 16:34:02.119321,"{'stock_pattern': 'limited', 'price_history': [], 'restock_date': None, 'discount_percent': 19, 'minimum_order_quantity': 1}"
1624,273,439,0,143.41,2024-06-18 16:34:02.119330,2025-04-02 16:34:02.119330,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-08-12', 'price': 125.94}, {'date': '2024-10-07', 'price': 104.83}, {'date': '2024-11-25', 'price': 116.17}, {'date': '2025-01-18', 'price': 122.17}, {'date': '2025-04-02', 'price': 143.41}], 'restock_date': '2025-04-30', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1625,69,231,132,48.3,2024-05-23 16:34:02.119348,2025-02-15 16:34:02.119348,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-08-18', 'price': 40.82}, {'date': '2024-09-09', 'price': 42.6}, {'date': '2024-12-06', 'price': 46.97}, {'date': '2025-02-15', 'price': 48.3}], 'restock_date': None, 'discount_percent': 4, 'minimum_order_quantity': 1}"
1626,78,891,0,58.63,2024-04-22 16:34:02.119371,2024-06-06 16:34:02.119371,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-06-06', 'price': 58.63}], 'restock_date': '2025-04-19', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1627,93,759,40,4938.99,2023-08-21 16:34:02.119388,2023-11-12 16:34:02.119388,"{'stock_pattern': 'normal', 'price_history': [{'date': '2023-11-12', 'price': 4938.99}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1628,91,246,0,137.55,2024-11-20 16:34:02.119397,2025-03-24 16:34:02.119397,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2025-02-09', 'price': 149.44}, {'date': '2025-03-05', 'price': 131.13}, {'date': '2025-03-24', 'price': 137.55}], 'restock_date': '2025-05-16', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1629,412,700,32,448.57,2024-03-30 16:34:02.119416,2024-10-02 16:34:02.119416,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-05-12', 'price': 308.32}, {'date': '2024-06-16', 'price': 380.0}, {'date': '2024-08-03', 'price': 352.67}, {'date': '2024-10-02', 'price': 448.57}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1630,32,98,187,84.8,2024-12-24 16:34:02.119429,2025-03-22 16:34:02.119429,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2025-03-22', 'price': 84.8}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
1631,115,577,4,141.94,2024-12-28 16:34:02.119442,2025-06-06 16:34:02.119442,"{'stock_pattern': 'limited', 'price_history': [{'date': '2025-03-08', 'price': 141.94}], 'restock_date': '2025-05-18', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1632,462,689,0,25.13,2025-03-06 16:34:02.119458,2025-05-15 16:34:02.119458,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2025-04-16', 'price': 25.13}], 'restock_date': '2025-05-09', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1633,281,872,0,33.23,2023-10-22 16:34:02.119477,2024-05-17 16:34:02.119477,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-11-20', 'price': 23.29}, {'date': '2023-12-29', 'price': 30.06}, {'date': '2024-03-01', 'price': 32.73}, {'date': '2024-04-14', 'price': 39.81}, {'date': '2024-05-17', 'price': 33.23}], 'restock_date': '2025-04-29', 'discount_percent': 14, 'minimum_order_quantity': 1}"
1634,281,596,0,11.99,2024-07-22 16:34:02.119500,2024-07-22 16:34:02.119500,"{'stock_pattern': 'out_of_stock', 'price_history': [], 'restock_date': '2025-05-13', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1635,14,369,2,33.99,2024-02-21 16:34:02.119509,2024-02-21 16:34:02.119509,"{'stock_pattern': 'limited', 'price_history': [], 'restock_date': '2025-05-06', 'discount_percent': 0, 'minimum_order_quantity': 1}"
1636,348,98,7,34.65,2023-09-26 16:34:02.119516,2024-05-01 16:34:02.119516,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-12-03', 'price': 40.44}, {'date': '2024-02-26', 'price': 33.73}, {'date': '2024-04-15', 'price': 31.58}, {'date': '2024-05-01', 'price': 34.65}], 'restock_date': None, 'discount_percent': 30, 'minimum_order_quantity': 1}"
1637,174,361,167,194.61,2025-01-26 16:34:02.119536,2025-06-10 16:34:02.119536,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2025-03-29', 'price': 194.61}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
