cart_id,product_id,seller_id,quantity,price_at_addition,added_at,additional_data
172,970,218,1,369.23,2025-04-16 16:34:02.350511,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
173,276,218,1,45.05,2025-04-16 16:34:02.350514,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
173,931,79,1,710.99,2025-04-12 16:34:02.350516,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
174,190,68,1,1823.95,2025-04-13 16:34:02.350519,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
175,147,414,1,81.4,2025-04-12 16:34:02.350523,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
176,671,37,1,17.87,2025-04-12 16:34:02.350527,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
176,420,168,1,460.83,2025-04-12 16:34:02.350529,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
177,653,82,1,49.48,2025-04-17 16:34:02.350537,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
177,569,201,2,15.22,2025-04-15 16:34:02.350540,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.08}"
177,827,52,2,42.96,2025-04-17 16:34:02.350543,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
177,606,27,2,2.64,2025-04-14 16:34:02.350545,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
178,577,115,1,141.94,2025-04-16 16:34:02.350549,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
178,593,55,2,38.68,2025-04-11 16:34:02.350551,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
178,674,34,1,28.03,2025-04-15 16:34:02.350554,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
179,398,476,1,13.99,2025-04-13 16:34:02.350557,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.06}"
180,309,348,1,408.49,2025-04-11 16:34:02.350560,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': '现在需要在线资料一定地区认为实现.', 'coupon_applied': False, 'coupon_discount': 0}"
180,769,49,3,62.79,2025-04-16 16:34:02.350567,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
181,160,87,1,77.48,2025-04-11 16:34:02.350571,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.11}"
182,710,45,2,60.13,2025-04-17 16:34:02.350574,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
183,874,64,3,1892.3,2025-04-17 16:34:02.350577,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': '部隊移動ささやき。', 'coupon_applied': False, 'coupon_discount': 0}"
183,130,28,1,131.29,2025-04-14 16:34:02.350583,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
183,643,6,2,649.84,2025-04-17 16:34:02.350586,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
183,240,458,2,390.29,2025-04-17 16:34:02.350589,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
183,160,311,3,42.73,2025-04-14 16:34:02.350591,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.2}"
183,895,58,1,94.08,2025-04-14 16:34:02.350594,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0.14}"
183,554,46,1,10.44,2025-04-14 16:34:02.350597,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
183,509,327,5,57.45,2025-04-14 16:34:02.350599,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': '敵対的なコンペフレーム索引偏差参加する。', 'coupon_applied': False, 'coupon_discount': 0}"
183,980,174,1,369.01,2025-04-14 16:34:02.350606,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
183,462,78,1,5.57,2025-04-15 16:34:02.350609,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
184,98,89,4,5.81,2025-04-13 16:34:02.350612,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
184,30,394,2,14.73,2025-04-13 16:34:02.350615,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
184,300,5,1,333.75,2025-04-17 16:34:02.350617,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.13}"
185,994,150,2,655.0,2025-04-17 16:34:02.350622,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
185,86,78,1,15.62,2025-04-16 16:34:02.350624,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
185,442,77,1,251.57,2025-04-15 16:34:02.350627,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.12}"
185,500,287,1,22.4,2025-04-11 16:34:02.350629,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
185,740,93,1,15.85,2025-04-15 16:34:02.350632,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
186,158,34,1,47.86,2025-04-13 16:34:02.350635,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
186,452,41,1,43.89,2025-04-14 16:34:02.350638,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
186,333,98,1,128.14,2025-04-16 16:34:02.350640,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
187,781,201,1,65.95,2025-04-15 16:34:02.350643,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.11}"
187,916,481,1,169.82,2025-04-13 16:34:02.350646,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
187,712,15,1,41.99,2025-04-12 16:34:02.350649,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
188,6,7,4,38.99,2025-04-16 16:34:02.350652,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
189,159,92,1,37.79,2025-04-13 16:34:02.350655,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.14}"
189,990,287,1,705.7,2025-04-14 16:34:02.350658,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
189,361,174,2,194.61,2025-04-11 16:34:02.350661,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
190,776,61,1,42.29,2025-04-12 16:34:02.350664,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
190,280,150,1,18.18,2025-04-13 16:34:02.350667,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
190,133,164,1,47.16,2025-04-14 16:34:02.350670,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.19}"
190,785,78,2,12.43,2025-04-13 16:34:02.350673,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
190,337,396,1,793.11,2025-04-13 16:34:02.350675,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.17}"
190,500,99,2,83.1,2025-04-17 16:34:02.350678,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
190,340,214,5,900.76,2025-04-15 16:34:02.350681,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.1}"
190,752,150,1,23.75,2025-04-15 16:34:02.350683,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': 'Erde dein früh fest.', 'coupon_applied': True, 'coupon_discount': 0.1}"
191,862,82,1,207.64,2025-04-11 16:34:02.350691,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
192,429,49,1,602.32,2025-04-16 16:34:02.350695,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
192,730,449,1,509.99,2025-04-12 16:34:02.350697,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.16}"
193,56,17,1,14.85,2025-04-16 16:34:02.350701,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
193,435,109,1,9.23,2025-04-16 16:34:02.350704,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
193,418,74,5,14.78,2025-04-15 16:34:02.350707,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
194,749,469,1,43.57,2025-04-17 16:34:02.350710,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
194,853,51,1,387.98,2025-04-17 16:34:02.350713,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
194,725,68,1,1539.54,2025-04-11 16:34:02.350716,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
194,397,49,1,10.08,2025-04-13 16:34:02.350718,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
194,678,66,1,591.51,2025-04-12 16:34:02.350721,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
194,359,11,2,10.24,2025-04-14 16:34:02.350725,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
195,594,81,3,1753.3,2025-04-08 16:34:02.350728,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
196,23,95,3,309.18,2025-04-17 16:34:02.350732,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': 'Prevent respond drive very.', 'coupon_applied': False, 'coupon_discount': 0}"
196,622,199,1,160.18,2025-04-11 16:34:02.350739,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
196,98,32,2,67.84,2025-04-14 16:34:02.350741,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
196,105,48,2,299.99,2025-04-15 16:34:02.350744,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
196,105,275,2,192.67,2025-04-16 16:34:02.350747,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
196,824,11,3,15.01,2025-04-11 16:34:02.350750,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0.16}"
196,788,217,1,144.58,2025-04-16 16:34:02.350752,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
196,672,102,2,47.57,2025-04-11 16:34:02.350755,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
197,836,63,2,38.39,2025-04-16 16:34:02.350758,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
198,524,75,1,142.69,2025-04-12 16:34:02.350761,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
199,679,99,1,2547.1,2025-04-11 16:34:02.350764,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.13}"
199,970,218,1,590.77,2025-04-12 16:34:02.350767,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
199,123,72,1,495.8,2025-04-16 16:34:02.350769,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
200,924,213,1,110.94,2025-04-13 16:34:02.350773,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
200,745,168,1,439.99,2025-04-15 16:34:02.350775,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
200,867,353,1,413.57,2025-04-17 16:34:02.350777,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
201,465,150,2,232.84,2025-04-17 16:34:02.350781,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0.18}"
201,823,217,2,105.0,2025-04-12 16:34:02.350784,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
201,732,63,1,1638.22,2025-04-15 16:34:02.350787,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
202,735,290,1,15.34,2025-04-15 16:34:02.350790,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0.07}"
202,850,449,1,746.95,2025-04-16 16:34:02.350793,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
203,300,5,1,467.25,2025-04-13 16:34:02.350796,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.15}"
203,880,7,1,34.39,2025-04-11 16:34:02.350799,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
203,689,0,2,20.03,2025-04-15 16:34:02.350801,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': 'Eius ratione nulla dolorum delectus maxime assumenda.', 'coupon_applied': False, 'coupon_discount': 0}"
203,268,74,1,22.18,2025-04-12 16:34:02.350808,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
203,883,287,2,753.14,2025-04-13 16:34:02.350811,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
203,166,14,5,124.94,2025-04-17 16:34:02.350814,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
203,656,414,3,1770.72,2025-04-15 16:34:02.350816,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
203,924,90,3,26.14,2025-04-16 16:34:02.350819,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
203,300,281,2,58.49,2025-04-17 16:34:02.350821,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
203,822,493,2,5.56,2025-04-17 16:34:02.350823,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
204,320,80,1,87.82,2025-04-11 16:34:02.350827,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
204,667,61,2,166.84,2025-04-13 16:34:02.350829,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
204,245,58,2,10.99,2025-04-16 16:34:02.350832,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
204,744,25,1,52.94,2025-04-14 16:34:02.350835,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
204,438,394,1,62.37,2025-04-13 16:34:02.350838,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
205,798,34,1,14.22,2025-04-15 16:34:02.350841,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': 'サラダ欠乏副教会野球緩む。', 'coupon_applied': False, 'coupon_discount': 0}"
205,413,458,1,51.28,2025-04-12 16:34:02.350848,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
205,515,22,2,5.5,2025-04-12 16:34:02.350851,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
206,954,3,1,149.99,2025-04-16 16:34:02.350854,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
206,98,99,1,129.51,2025-04-17 16:34:02.350857,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': '脊椎隠す怒り状況ジャム。', 'coupon_applied': True, 'coupon_discount': 0.06}"
206,477,36,1,1464.91,2025-04-11 16:34:02.350863,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
206,51,394,3,17.38,2025-04-11 16:34:02.350866,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': 'Chef dégager divers ailleurs reculer devoir.', 'coupon_applied': False, 'coupon_discount': 0}"
206,403,30,1,184.45,2025-04-13 16:34:02.350873,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
206,194,2,3,73.09,2025-04-17 16:34:02.350875,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0.12}"
206,538,56,1,169.99,2025-04-17 16:34:02.350878,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
206,693,23,1,6.5,2025-04-11 16:34:02.350880,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
206,307,29,3,1005.67,2025-04-11 16:34:02.350883,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
207,938,27,1,1119.76,2025-04-14 16:34:02.350886,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.14}"
207,852,168,1,937.99,2025-04-14 16:34:02.350889,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
207,550,273,1,57.82,2025-04-17 16:34:02.350891,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
208,89,82,1,5081.45,2025-04-13 16:34:02.350894,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
209,792,496,1,445.64,2025-04-13 16:34:02.350897,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.07}"
210,598,412,1,917.99,2025-04-15 16:34:02.350901,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
210,175,327,1,23.78,2025-04-15 16:34:02.350904,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
210,555,246,3,4388.86,2025-04-06 16:34:02.350907,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
211,761,210,1,59.34,2025-04-11 16:34:02.350911,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
211,551,290,4,407.99,2025-04-11 16:34:02.350914,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
211,509,469,1,41.46,2025-04-17 16:34:02.350916,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.1}"
212,118,47,1,227.32,2025-04-12 16:34:02.350920,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
212,130,102,1,271.99,2025-04-13 16:34:02.350922,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
212,254,409,1,385.49,2025-04-16 16:34:02.350925,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
213,467,76,1,1541.15,2025-04-16 16:34:02.350928,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
213,857,287,1,960.7,2025-04-12 16:34:02.350931,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
213,516,84,4,1243.73,2025-04-12 16:34:02.350933,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
214,720,58,1,145.13,2025-04-13 16:34:02.350936,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
214,458,64,3,8.49,2025-04-15 16:34:02.350939,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
215,243,192,1,149.99,2025-04-15 16:34:02.350942,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.17}"
216,238,77,2,45.15,2025-04-15 16:34:02.350945,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
216,913,1,1,357.37,2025-04-14 16:34:02.350948,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
216,227,291,2,159.99,2025-04-11 16:34:02.350950,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
217,393,496,1,5803.04,2025-04-15 16:34:02.350953,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
217,785,318,2,58.03,2025-04-11 16:34:02.350956,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
217,606,457,2,19.83,2025-04-12 16:34:02.350958,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
217,168,493,1,125.06,2025-04-13 16:34:02.350961,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
217,91,199,1,1044.99,2025-04-11 16:34:02.350964,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
217,131,83,2,17.26,2025-04-13 16:34:02.350967,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
217,53,318,1,593.73,2025-04-15 16:34:02.350969,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': '参加运行评论当然一定.', 'coupon_applied': True, 'coupon_discount': 0}"
217,438,394,1,124.74,2025-04-12 16:34:02.350976,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0.12}"
218,468,164,2,41.29,2025-04-13 16:34:02.350979,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
219,243,192,1,104.99,2025-04-17 16:34:02.350982,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
220,471,86,4,28.63,2025-04-17 16:34:02.350985,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.12}"
221,695,16,1,26.21,2025-04-16 16:34:02.350989,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
221,65,0,3,14.49,2025-04-15 16:34:02.350991,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
222,395,67,1,2.45,2025-04-12 16:34:02.350994,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
222,505,67,1,179.71,2025-04-17 16:34:02.350997,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.05}"
223,837,220,2,1041.21,2025-04-14 16:34:02.351000,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
224,886,0,2,41.61,2025-04-17 16:34:02.351003,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
224,691,336,2,191.6,2025-04-15 16:34:02.351006,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
224,585,29,1,38.67,2025-04-14 16:34:02.351008,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
224,963,70,1,319.35,2025-04-11 16:34:02.351010,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
224,542,46,1,72.37,2025-04-11 16:34:02.351013,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
224,824,228,1,63.7,2025-04-11 16:34:02.351016,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
